sales,quantity,profit
40.74,3,4074.0
83.25,3,14985.0
9.45,3,4536.0
20.65,5,9499.0
45.36,7,217728.0
5352.0,3,1517950.0
99372.0,2,-7098.0
2672.0,1,3674.0
28672.0,8,743909.0
29312.0,8,-747456.0
105.98,7,179792.0
35.06,2,10518.0
33.94,1,-95448.0
30.0,8,44300.0
45528.0,3,159348.0
844116.0,6,-361764.0
812736.0,8,609552.0
7476.0,1,-59808.0
330.4,2,85904.0
604752.0,6,37797.0
45.36,7,217728.0
10128.0,2,1758338.0
21792.0,4,1597024.0
439.8,4,145134.0
8256.0,4,6192.0
25.56,5,-20448.0
4368.0,2,-30576.0
11.52,4,3744.0
12.96,2,112648.0
3.96,2,792.0
1577.94,3,7574112.0
15008.0,4,-120064.0
59.98,2,263912.0
180828.0,6,209.58
-77582.0,4,742632.0
7992.0,1,1852909.0
5184.0,1,2280576.0
11.68,2,1094390.0
104.8,10,44253.0
14496.0,3,2565556.0
4784.0,1,1332406.0
4.73,1,466448.0
7.89,1,3156.0
65.5,5,32095.0
193793.0,8,3888128.0
104.85,1,50328.0
44442.0,2,1521.0
801.96,2,200.49
191.96,2,326332.0
2.61,1,38718.0
5.96,2,1748783.0
1169694.0,3,-2534337.0
1665.62,2,333124.0
2.88,1,807918.0
1443.96,12,3754296.0
2.92,1,365.0
465.18,3,1209468.0
22428.0,3,-179424.0
37.52,5,3752.0
2624.0,1,4264.0
15552.0,3,924917.0
64704.0,6,-48528.0
17472.0,3,-609102.0
135516.0,1,-316204.0
431928.0,9,647892.0
12448.0,2,3.89
657.93,5,-93.99
277.4,5,133152.0
25.16,2,1331158.0
91.92,4,312528.0
29.34,3,134964.0
139.44,3,47061.0
6912.0,3,1152738.0
27096.0,3,-576320.0
177568.0,2,-377332.0
58416.0,2,167946.0
16448.0,2,1319378.0
36784.0,2,1407920.0
718116.0,6,-718116.0
31776.0,4,2003205.0
9555.0,5,-73255.0
487984.0,2,152495.0
5.56,1,1999705.0
217.85,5,65355.0
40776.0,3,1451201.0
63936.0,8,1477163.0
142.4,5,52688.0
7.16,2,901480.0
681408.0,12,42588.0
3.52,2,-617989.0
5.58,1,1395.0
36.32,1,10896.0
2060744.0,7,6439825.0
52272.0,3,9801.0
213136.0,7,239778.0
69.52,2,194656.0
763.44,8,458064.0
9216.0,4,550847.0
41958.0,7,-97902.0
89568.0,2,324684.0
22248.0,3,1164211.0
334.88,4,29302.0
148288.0,7,296576.0
4624.0,1,1775811.0
178.92,7,-290745.0
69888.0,7,-46592.0
487984.0,2,152495.0
47.3,2,12298.0
4.13,1,-122720.0
155.12,5,50414.0
6.48,1,-53994.0
15.52,4,1135266.0
2946.0,2,-20622.0
55104.0,6,185976.0
104.88,6,41952.0
34.7,5,12492.0
33.72,4,155112.0
14.94,3,-614155.0
638.73,9,1660698.0
113568.0,2,-21294.0
9096.0,1,1882827.0
8688.0,3,2710863.0
30.88,4,3.86
6408.0,3,919683.0
33.8,5,4225.0
377.97,3,944925.0
258.9,10,93204.0
24.56,2,1290343.0
27888.0,7,-461421.0
6456.0,4,-45192.0
52.68,3,19755.0
13.88,5,-26025.0
103.92,10,-18186.0
11.52,5,3744.0
10368.0,2,1602746.0
39072.0,3,2704288.0
8872.0,1,95390.0
121104.0,6,-100.92
127372.0,2,-309332.0
47952.0,3,161838.0
44.46,2,146718.0
44423.0,4,5056.0
464.97,3,2092365.0
181.96,2,200156.0
12.39,3,1860668.0
84.09,3,42045.0
79.36,4,325376.0
153.36,9,705456.0
43.68,6,214032.0
98.21,7,284809.0
9.84,3,208981.0
2694.0,2,-2245.0
25344.0,6,7.92
43.92,5,15921.0
59994.0,2,-459954.0
439992.0,1,164997.0
87.96,5,30786.0
15488.0,4,1783906.0
232.96,7,116.48
66.54,6,326046.0
43.26,3,142758.0
141.96,2,227136.0
79.4,5,5955.0
163.96,4,705028.0
37.93,1,2328209.0
15168.0,2,3792.0
24.78,6,2733629.0
19.14,3,2244265.0
899.97,3,3149895.0
32.4,5,15552.0
23832.0,3,1328905.0
6368.0,2,-25472.0
34176.0,3,-871488.0
5544.0,7,1728329.0
510.24,3,6378.0
204.95,5,1004255.0
11.54,1,3462.0
162.6,3,34146.0
45.68,2,210128.0
603.92,5,45294.0
23.55,5,-45653.0
44291.0,2,1512.0
249.95,5,1074785.0
33.4,5,12358.0
18.92,4,689762.0
15.42,2,6939.0
35712.0,8,2232.0
551985.0,5,-4599875.0
7056.0,3,2205.0
18.72,2,3.51
360.38,2,936988.0
11.16,2,2.79
14.94,3,2492568.0
41.96,2,2857841.0
636.86,7,0.0
499.99,1,1299974.0
1259.93,7,3275818.0
65.08,4,318892.0
26.38,1,-201277.0
71.97,3,165531.0
129.98,2,623904.0
32.54,2,159446.0
44449.0,1,3052.0
59.98,2,251916.0
61929.0,1,233954.0
16.52,4,1494756.0
60.12,9,288576.0
49536.0,3,173376.0
11.85,3,3792.0
118.25,5,342925.0
368.97,3,811734.0
198.46,2,99.23
321.92,4,96576.0
879984.0,2,329994.0
44314.0,5,8236.0
230.28,3,23028.0
116.28,3,569772.0
841568.0,2,2945488.0
354.9,5,17745.0
42784.0,7,155092.0
563.43,5,-56343.0
111104.0,7,521781.0
11.68,2,1094390.0
44455.0,2,44382.0
44310.0,2,10248.0
87.6,5,42048.0
241.96,2,24196.0
8.52,3,-55424.0
1788.0,3,-30396.0
99372.0,2,-14196.0
1344.0,1,504.0
119.96,5,11996.0
1013832.0,9,1013832.0
1984.0,2,6696.0
2003.52,6,-325572.0
82368.0,2,-195624.0
62.91,3,226476.0
6912.0,3,521599.0
383976.0,3,815949.0
10368.0,2,1602746.0
335944.0,7,41993.0
665.88,6,1065408.0
71976.0,3,8997.0
37.94,2,182112.0
273.96,2,2806799.0
269982.0,3,404973.0
8904.0,3,3339.0
720064.0,4,-630056.0
41424.0,2,346465.0
3132.0,2,-2.61
1085.42,7,2822092.0
3912.0,1,-595708.0
62376.0,3,-630590.0
44345.0,5,20333.0
180.96,6,67.86
4419.0,3,-33879.0
16032.0,6,52628.0
29.79,3,1175686.0
57.23,1,143075.0
333.0,3,-16.65
36.44,4,-601583.0
251.64,3,88074.0
523764.0,3,-1920468.0
1359.96,5,1189965.0
102592.0,1,253024.0
22704.0,1,2811759.0
93024.0,3,337212.0
12768.0,2,899959.0
35008.0,4,13128.0
39152.0,1,14682.0
11.76,5,1323.0
5238.0,2,-40158.0
4662.0,3,-37296.0
523.92,5,-72039.0
100792.0,1,-404413.0
146136.0,3,164403.0
44372.0,2,2148663.0
19824.0,6,923487.0
823.96,5,514975.0
15984.0,2,4995.0
801.96,2,200.49
59.97,3,0.0
1056.86,7,3064894.0
12816.0,3,494631.0
314352.0,3,-157176.0
18.98,2,2668676.0
18.24,6,6156.0
991.2,6,257712.0
879984.0,2,329994.0
12.96,9,4536.0
107.44,10,10744.0
1458.65,5,4230085.0
26.64,1,983417.0
476.8,2,119.2
87444.0,2,184604.0
76.14,3,26649.0
19.96,2,698589.0
1049.97,5,-209994.0
611058.0,3,-349176.0
2368.0,2,8288.0
19008.0,3,2558312.0
911984.0,2,113998.0
674352.0,3,-1095822.0
134.01,9,361827.0
170.97,3,700977.0
170352.0,3,10647.0
7184.0,2,2245.0
6.28,2,628.0
480.74,2,144222.0
616998.0,6,-36294.0
141.4,5,38178.0
501.81,3,0.0
691.96,4,3183016.0
34.95,5,15378.0
85.96,7,404012.0
85.3,2,14501.0
33568.0,8,-537088.0
4.95,1,2178.0
44312.0,5,0.0
3564.0,3,-6237.0
823.96,5,514975.0
10272.0,3,8988.0
447944.0,7,895888.0
480.96,3,-2693376.0
124792.0,1,2663989.0
40176.0,3,145638.0
10896.0,3,2775174.0
10.64,4,2105291.0
151.96,5,-182352.0
238.0,2,38.08
155.34,6,559224.0
148.32,9,637776.0
240784.0,1,270882.0
191968.0,7,167972.0
11.56,2,1732833.0
44419.0,4,5664.0
842352.0,3,421176.0
23472.0,3,1601407.0
86058.0,7,-631092.0
108784.0,2,6799.0
10272.0,3,3.21
38.19,5,-26733.0
49632.0,4,1944613.0
52096.0,4,2619581.0
9568.0,2,2.99
82368.0,2,-195624.0
364704.0,6,-364704.0
40256.0,4,-436524.0
4368.0,3,3822.0
12128.0,4,-206176.0
134.85,3,37758.0
8.56,2,1693297.0
239.97,3,671916.0
356.94,2,107082.0
659.9,2,217767.0
1684752.0,6,210594.0
559.92,8,1903728.0
279944.0,7,489902.0
9.98,5,-16467.0
48.9,5,18093.0
3552.0,3,194311.0
15552.0,3,924917.0
2368.0,2,8288.0
127984.0,2,255968.0
10368.0,2,1602746.0
47984.0,2,-11996.0
270.34,14,756952.0
98112.0,7,18396.0
563808.0,4,211428.0
10428.0,4,-6952.0
547136.0,4,-68392.0
14.85,5,-32175.0
41988.0,2,-97972.0
7584.0,1,2.37
352.45,5,-211.47
470376.0,3,529173.0
19.44,3,515968.0
9.82,2,184874.0
801.6,5,-448896.0
161568.0,2,10098.0
16096.0,2,150602.0
7656.0,4,-61248.0
311976.0,3,-428967.0
61.68,4,166536.0
63.96,4,307008.0
359976.0,3,359976.0
25344.0,6,7.92
26.72,5,9352.0
30.28,2,77433.0
57.93,3,162204.0
35.34,2,134292.0
137.24,5,463185.0
241332.0,5,-14196.0
5184.0,1,2517253.0
145544.0,7,163737.0
5472.0,3,1649437.0
47984.0,2,131956.0
44295.0,5,2726.0
74.0,5,37.0
201584.0,2,12599.0
28752.0,3,564180.0
27216.0,3,2468554.0
197372.0,2,-253764.0
-173610.0,5,356225.0
14.56,2,258745.0
3048.0,1,-589134.0
25.92,5,9072.0
835.17,7,167034.0
17.34,3,1120048.0
44384.0,1,155344.0
2944.0,1,-6624.0
6368.0,2,-566855.0
48848.0,2,158756.0
19648.0,2,1611603.0
255108.0,6,-18222.0
17248.0,2,-559398.0
159984.0,2,139986.0
44389.0,2,5842.0
5.47,1,592091.0
79.36,4,23808.0
22.14,3,842402.0
11277.0,3,-86457.0
4448.0,2,3336.0
44.76,3,14547.0
38.28,6,176088.0
149.95,5,44985.0
12.84,3,1011053.0
44.67,3,-471192.0
7872.0,3,8856.0
7872.0,3,8856.0
88.04,4,228904.0
40635.0,7,-32508.0
5728.0,8,-91648.0
42.24,10,44240.0
53.82,9,24219.0
79.36,4,206336.0
13.48,2,6.74
44437.0,5,447667.0
414.0,8,124.2
41328.0,7,149814.0
39.92,4,-44983.0
8.94,3,-283336.0
84784.0,2,-201362.0
53316.0,2,-195492.0
56.52,3,158256.0
22.77,3,2195717.0
287968.0,4,-35996.0
2799.96,5,9449865.0
48.94,1,24.47
257499.0,3,242352.0
2591.56,4,6219744.0
41.95,5,1086872.0
79.12,5,13846.0
52.96,2,201248.0
286344.0,3,-644274.0
63552.0,3,142992.0
41376.0,3,1697740.0
172704.0,6,10794.0
512.94,3,974586.0
860.93,7,1894046.0
769.95,5,2232855.0
14.98,1,4494.0
373.08,6,820776.0
231.92,5,5798.0
63.47,11,19041.0
345.0,5,58.65
637896.0,3,-1275792.0
287.91,3,335895.0
36.6,3,11895.0
1.78,1,4984.0
25.92,4,919287.0
101.94,6,214074.0
6848.0,2,5992.0
474.43,11,1992606.0
8448.0,2,2.64
39296.0,4,2701396.0
44547.0,4,2829992.0
542.94,3,1520232.0
8.64,3,159338.0
193.8,5,94962.0
44307.0,5,9.63
97.88,2,48.94
251.91,9,478629.0
25.86,3,1949088.0
170058.0,3,-48588.0
82782.0,3,-151767.0
853.93,5,0.0
556665.0,5,6549.0
95.84,4,34742.0
29664.0,4,-651317.0
9184.0,7,2.87
153584.0,2,134386.0
12864.0,8,-22512.0
479.97,3,239985.0
232.88,4,605488.0
236.88,6,663264.0
44468.0,5,14651.0
100.0,4,21.0
18693.0,3,-143313.0
383952.0,6,767904.0
24816.0,2,1551.0
44463.0,5,8217.0
44551.0,4,9504.0
767952.0,6,287982.0
14352.0,3,1732803.0
191976.0,3,191976.0
274.77,9,1263942.0
70.56,6,239904.0
204.85,5,57358.0
9156.0,3,-13734.0
23992.0,2,-623792.0
80.88,3,396312.0
599.9,10,191968.0
276.69,3,498042.0
172764.0,2,326332.0
4224.0,3,1053361.0
409272.0,2,-818544.0
55.44,11,18018.0
20928.0,4,2233977.0
1801632.0,6,-337806.0
67176.0,1,-201528.0
646.2,5,-80775.0
72744.0,7,-154581.0
572.16,3,35.76
68112.0,3,178794.0
25032.0,3,2310342.0
39992.0,1,1126957.0
20016.0,9,2050473.0
3104.0,1,3492.0
7.52,5,1.41
10272.0,3,8988.0
47808.0,12,155376.0
978.84,9,1101195.0
13.14,9,-21681.0
10024.0,4,-165396.0
1563728.0,2,-528908.0
999.98,2,449991.0
821.94,6,2137044.0
220064.0,4,55016.0
339136.0,4,0.0
44293.0,2,433970.0
44291.0,4,2016.0
116.28,3,569772.0
47976.0,3,2219306.0
60048.0,9,22518.0
5022.0,1,-35154.0
182994.0,3,-3202395.0
10272.0,3,3.21
7857.0,3,-60237.0
302384.0,2,302384.0
20952.0,3,-433360.0
11784.0,3,2874885.0
638.82,9,1724814.0
44397.0,2,9936.0
10.95,3,3285.0
14352.0,3,1732803.0
221024.0,2,-55256.0
3080.0,7,-176563.0
79.96,4,183908.0
587.97,3,1705113.0
32.4,5,15552.0
404.9,5,16196.0
9449.95,5,46304755.0
12.94,2,6.47
2264.0,1,-52072.0
444.0,1,-1.11
146176.0,8,475072.0
15.92,2,17715.0
159.96,5,179955.0
13.76,2,4644.0
4312.0,2,-68992.0
13.96,2,2792.0
27414.0,3,-141639.0
73.98,2,199746.0
160.98,1,209274.0
17.34,3,1120048.0
3.28,1,9512.0
8856.0,3,2917956.0
158376.0,3,138579.0
1219.96,5,3812375.0
3168.0,2,0.99
19.44,3,515968.0
454.86,7,545832.0
91392.0,8,297024.0
44305.0,4,-1428.0
37.44,6,16848.0
37.59,3,176673.0
26032.0,2,900933.0
35.91,3,1847277.0
91032.0,3,-22758.0
54.66,6,180378.0
67344.0,6,1410750.0
2624985.0,3,-9449946.0
73.28,4,212512.0
14.48,5,-23892.0
11952.0,3,-570417.0
15552.0,3,1634948.0
45.0,9,44368.0
209.97,3,902871.0
112.12,5,42045.0
1575.14,7,2047682.0
44372.0,7,12.53
6924.0,6,-10386.0
37392.0,3,2337.0
79.12,5,13846.0
44457.0,3,8694.0
57.42,9,264132.0
12.74,7,5733.0
8.82,3,699107.0
120784.0,1,-135882.0
322.59,3,64518.0
9762.0,3,-151311.0
13.72,1,38353.0
55.2,1,-2.07
259136.0,4,-583056.0
29.24,5,2478416.0
15552.0,3,924917.0
4896.0,3,1688883.0
38088.0,4,-279312.0
2808.0,3,-19656.0
47984.0,2,5998.0
26064.0,6,-199824.0
15696.0,3,-324213.0
12.84,3,1948996.0
539.97,3,1349925.0
22.58,2,2486693.0
16.52,4,1494756.0
671.94,3,3158118.0
169064.0,7,-147931.0
168624.0,9,147546.0
19.44,3,515968.0
31.92,4,399060.0
433568.0,2,-650352.0
31104.0,6,2543825.0
54816.0,3,178152.0
48.86,7,9772.0
44241.0,2,6532.0
12.96,2,112648.0
58.34,2,280032.0
56.3,2,15764.0
629.95,5,163787.0
122.97,3,602553.0
46.35,5,217845.0
14976.0,9,872322.0
4.24,5,-6.36
319.96,4,1151856.0
44303.0,3,7668.0
344.91,3,574802.0
81.94,1,20485.0
98.16,6,9816.0
6874.0,7,-106547.0
1996.0,1,-32934.0
8928.0,2,6696.0
9.99,1,1115908.0
44551.0,5,44353.0
696.42,2,1601766.0
304776.0,3,228582.0
51.98,2,150742.0
44401.0,5,10374.0
21.93,3,427974.0
394816.0,4,937688.0
18192.0,4,-145536.0
7.31,1,897462.0
799984.0,2,249995.0
41.28,6,189888.0
184.66,7,849436.0
49.25,5,18715.0
10.16,2,2137492.0
14.76,2,330272.0
34.08,2,156768.0
17.67,3,2136122.0
-107866.0,5,481.47
385686.0,1,-606078.0
15984.0,2,4995.0
9.42,3,4239.0
6.56,2,2601989.0
24.56,2,1290343.0
128.4,3,64.2
62.28,4,292716.0
9.24,3,895667.0
482664.0,8,85176.0
4799984.0,2,3599988.0
37.94,2,182112.0
18288.0,6,1605029.0
385.8,5,1302075.0
102.96,2,-585847.0
174.42,3,418608.0
1964.0,2,-32406.0
94428.0,3,-424926.0
45.92,4,215824.0
61584.0,1,-69282.0
22.48,1,551061.0
332028.0,9,-3486294.0
11394.0,9,-176607.0
15552.0,3,1634948.0
31104.0,6,311493.0
6316.0,1,-104214.0
11352.0,3,-273475.0
20808.0,9,-610868.0
11416.0,4,-188364.0
9408.0,7,7056.0
19.83,1,5949.0
209.7,2,100656.0
43.92,4,2441588.0
20232.0,3,1407798.0
149.97,3,2954204.0
27.81,3,130707.0
66.3,3,8619.0
1.64,1,738.0
-310788.0,5,272792.0
44459.0,5,7524.0
88.08,6,405168.0
751.92,4,150384.0
887103.0,7,1774206.0
55944.0,7,-132867.0
10688.0,2,296609.0
11824.0,2,-567585.0
63312.0,3,205764.0
96784.0,4,-145176.0
10476.0,3,-68094.0
9762.0,2,-68334.0
196784.0,2,-221382.0
47.98,2,23.99
44329.0,5,6003.0
63.96,4,198276.0
80.48,1,24144.0
11673.0,3,-7782.0
863128.0,8,-1602952.0
3564.0,3,-6237.0
9566648.0,7,-2250976.0
12588.0,3,-201408.0
171.96,5,451395.0
871.4,4,148138.0
692472.0,11,1904298.0
207.76,4,851816.0
71928.0,9,378910.0
25.99,1,1267940.0
3592.0,1,-246536.0
48632.0,2,-121.58
323.1,2,61389.0
9099.93,7,23659818.0
9.96,2,353617.0
44280.0,5,11891.0
11.36,2,130149.0
69264.0,2,146224.0
3.69,1,1988017.0
1103.97,3,4967865.0
2461328.0,2,-760116.0
11696.0,2,2766408.0
439992.0,1,164997.0
64784.0,1,-129568.0
33.28,5,-49.92
14088.0,3,2705809.0
11.16,2,2.79
896328.0,9,224082.0
189.0,1,68.04
53982.0,3,-107964.0
177225.0,5,-120513.0
129.39,3,543438.0
54.32,4,5432.0
4367896.0,13,3275922.0
49568.0,2,15.49
161376.0,6,-316694.0
2784.0,2,4176.0
8.72,5,2943.0
3912.0,1,-595708.0
59752.0,7,194194.0
63.92,4,3196.0
383.96,5,38396.0
7752.0,3,2264902.0
33568.0,2,2041282.0
666344.0,7,666344.0
573728.0,4,-645444.0
21936.0,3,8226.0
19.44,3,515968.0
447968.0,4,139.99
16.78,2,4195.0
20.96,2,5.24
88752.0,3,27735.0
304.23,3,-230222.0
167.86,2,788942.0
82.38,6,255378.0
23976.0,3,-56943.0
33.29,1,2920663.0
14952.0,2,-119616.0
323982.0,3,-809955.0
2286.0,2,-16764.0
14352.0,3,897.0
71976.0,3,8997.0
9.21,3,410931.0
18.0,5,8.28
42.93,9,193185.0
15552.0,3,924917.0
17.92,5,44531.0
19.99,1,2215714.0
22.92,5,8022.0
50.88,6,14628.0
27312.0,2,101783.0
7.92,1,2772.0
14368.0,2,2780287.0
107.97,3,226737.0
113.82,3,534954.0
5184.0,1,2280576.0
16.28,2,6512.0
544.38,3,1578702.0
19824.0,6,1828557.0
657504.0,6,-1315008.0
99.54,2,2773927.0
199.96,4,859828.0
631782.0,2,140396.0
60.72,3,261096.0
20724.0,2,-151976.0
415872.0,8,-415872.0
16768.0,2,1012454.0
44557.0,2,-4746.0
95.84,4,34742.0
12.96,2,112648.0
19008.0,8,-12672.0
1598058.0,7,-1065372.0
36.96,4,12012.0
10368.0,2,1602746.0
77.72,1,-66062.0
520464.0,2,-148704.0
111.96,2,548604.0
29.16,3,973221.0
131.94,3,356238.0
25.92,4,381528.0
704.76,4,1620948.0
7.41,3,1069126.0
44337.0,10,7095.0
10528.0,4,3.29
20544.0,6,6.42
104.9,5,50352.0
39.68,2,162688.0
51.75,5,24.84
11.68,2,1094390.0
159.75,5,-27087.0
103968.0,6,168948.0
303.25,5,636825.0
270.72,3,785088.0
-150753.0,5,148704.0
17.48,2,93717.0
71.88,2,32346.0
60.45,3,163215.0
253176.0,3,-31647.0
2.88,5,-4464.0
384944.0,4,-1264816.0
153584.0,2,134386.0
913.43,5,-52196.0
43.92,4,2441588.0
25032.0,3,2310342.0
46.76,7,224448.0
183968.0,2,-252956.0
1259.97,3,3275922.0
68.97,3,193116.0
70368.0,2,-119646.0
59.96,5,217355.0
25984.0,1,-51968.0
27.36,3,-21888.0
361376.0,2,271032.0
172186.0,2,-467362.0
69008.0,2,-414579.0
199.9,5,89955.0
901.95,3,2976435.0
971.5,5,252.59
11328.0,2,1310523.0
21.24,3,-433694.0
34.8,3,2175.0
38976.0,3,-2436.0
44417.0,2,4086.0
314.55,3,150984.0
4.91,1,429924.0
5.78,2,1923400.0
107.94,6,302232.0
19.65,3,9039.0
617.97,3,1606722.0
59.7,3,26865.0
387.99,1,1823553.0
575.92,2,71.99
44316.0,5,44242.0
478.24,8,2199904.0
190848.0,3,-214704.0
5484.0,4,-40216.0
40.92,5,3069.0
15552.0,3,521599.0
17.24,2,1068062.0
302.94,3,75735.0
34.75,5,156375.0
113.94,6,546912.0
55.98,2,156744.0
27.18,3,12231.0
1805.88,6,5237052.0
70.95,3,18447.0
20.0,4,44356.0
7.98,3,-420727.0
44220.0,5,9158.0
8.75,1,2625.0
842.94,3,1601586.0
2182.0,1,-36003.0
27384.0,7,2003023.0
26406.0,3,-712962.0
10368.0,2,1602746.0
23.68,4,44293.0
109.95,1,362835.0
965.85,5,135219.0
29.2,5,10512.0
32.4,5,15552.0
78.35,5,368245.0
31.68,6,14256.0
44559.0,4,142688.0
169.45,5,423625.0
12.56,2,-623741.0
6.48,1,-290672.0
186.69,3,877443.0
44311.0,5,8636.0
43.96,2,206612.0
1279165.0,5,225735.0
27.92,4,5584.0
129568.0,2,-129568.0
6368.0,2,-148986.0
244.55,5,1149385.0
1332496.0,2,-2998116.0
32776.0,1,320014.0
147184.0,2,-294368.0
54384.0,2,619453.0
76776.0,4,-588616.0
14352.0,3,46143.0
209792.0,2,26224.0
3304.0,1,-273565.0
16.38,9,7371.0
167.96,2,789412.0
321568.0,2,-160784.0
12.96,2,112648.0
128058.0,3,-237822.0
63686.0,1,-154666.0
239976.0,3,659934.0
344.22,2,-189321.0
15552.0,3,924917.0
21248.0,4,901602.0
8448.0,2,2.64
333.09,3,233163.0
248.98,2,547756.0
44463.0,5,11703.0
15.26,7,-563082.0
43.32,2,142956.0
43584.0,12,157992.0
116.28,3,569772.0
9296.0,2,-616468.0
19.44,3,515968.0
314.55,3,150984.0
16.27,5,-252185.0
69.12,9,-14688.0
4.47,3,-78225.0
418296.0,3,141471.0
659988.0,2,109998.0
8128.0,2,848825.0
36288.0,7,1865995.0
909.72,6,-51984.0
9179235.0,9,755937.0
38.88,6,190512.0
631176.0,4,-4628624.0
12.96,2,112648.0
12.96,2,112648.0
44250.0,5,44538.0
25.92,5,9072.0
21312.0,6,10410.0
173656.0,7,173656.0
361.96,2,1013488.0
62.85,3,131985.0
818376.0,3,511485.0
20.34,1,2034.0
23.99,1,1197022.0
171288.0,3,-64233.0
37.3,2,17158.0
81.96,2,393408.0
54792.0,6,-401808.0
10784.0,1,8088.0
290.98,1,756548.0
36.44,4,-601583.0
44307.0,5,10058.0
48664.0,7,158158.0
16.56,4,2794989.0
1347.52,8,84.22
62.31,3,224316.0
20.32,4,2625517.0
9432.0,3,-455031.0
34.86,7,160356.0
89.34,6,241218.0
269.98,2,67495.0
99.9,5,47952.0
39.08,4,144596.0
116832.0,4,335892.0
2296.0,2,-39032.0
408006.0,2,725344.0
40.44,3,1185122.0
122352.0,3,137646.0
15.28,2,1085685.0
11.96,2,2448708.0
15.84,3,2631299.0
86376.0,3,302316.0
18.24,3,42522.0
44543.0,4,509972.0
105.98,2,-475543.0
493.92,7,-28224.0
5936.0,7,-8904.0
325.86,2,1498956.0
383607.0,9,-54801.0
148.48,2,16704.0
537544.0,7,537544.0
1928.0,2,-29884.0
6912.0,3,6912.0
7.76,1,-2134.0
659168.0,4,494376.0
5.76,2,2309826.0
351216.0,3,731307.0
230.28,3,23028.0
12.84,3,5778.0
56.82,3,28.41
31.56,4,14202.0
27.92,4,5584.0
8559.0,1,-65619.0
49568.0,2,179684.0
127869.0,3,-91335.0
271.44,3,122148.0
110352.0,3,315784.0
36.4,5,13832.0
419136.0,4,-576312.0
100704.0,6,-12588.0
45216.0,3,1211237.0
28782.0,6,-211068.0
24448.0,4,2456105.0
10476.0,6,-172854.0
76.14,3,26649.0
21.24,3,-433694.0
127.96,2,601412.0
479984.0,2,89997.0
657.93,7,1842204.0
33.48,4,1880483.0
44452.0,5,3614.0
26.86,2,6715.0
9584.0,1,600520.0
113.1,3,56.55
65.78,11,322322.0
239.7,6,105468.0
25632.0,3,2391670.0
23616.0,8,2850536.0
8.26,2,2226580.0
76.58,7,38.29
44416.0,5,4224.0
590352.0,6,2066232.0
5.58,3,1674.0
44252.0,3,1163208.0
452.55,7,226275.0
17.76,2,2859211.0
302384.0,2,302384.0
146352.0,3,-54882.0
44446.0,2,2054.0
902712.0,3,338517.0
53.97,3,151116.0
33.92,8,132288.0
21.81,3,2552072.0
91.6,5,26564.0
150.98,1,437842.0
137.25,9,63135.0
11.52,4,819727.0
18272.0,1,2733598.0
153728.0,4,538048.0
12224.0,2,881057.0
167944.0,7,503832.0
45.99,1,133371.0
535.41,3,160623.0
6096.0,2,-484278.0
45.36,7,217728.0
47.12,8,207328.0
31.36,4,15.68
47616.0,3,1392366.0
23.48,5,8218.0
62.79,3,-1663935.0
28.44,9,4266.0
134376.0,3,1931556.0
589.9,2,147475.0
542.94,3,1411644.0
2879952.0,6,10079832.0
90.48,3,33.93
77.55,5,21714.0
8832.0,3,-19872.0
177536.0,4,621376.0
258.48,2,-3231.0
14136.0,3,185636.0
77.55,5,20163.0
24.88,2,2835897.0
140.75,5,39.41
36.63,3,2557308.0
17.14,2,-71434.0
51.75,5,24.84
123.96,3,-122415.0
586398.0,6,34494.0
80.98,1,179761.0
242.94,3,1927265.0
123.92,4,334584.0
12.39,3,1860668.0
47.3,2,12298.0
1599.92,8,7519624.0
44450.0,1,891679.0
3168.0,4,-25344.0
579136.0,4,-289568.0
6368.0,2,-148986.0
558.4,2,41.88
145764.0,2,-8098.0
13.62,3,6129.0
434646.0,3,627822.0
440.19,9,2068893.0
64.4,5,1932.0
244.55,5,1149385.0
195.76,4,97.88
11.76,2,2090771.0
166.45,5,39948.0
2.88,1,597538.0
45248.0,2,2809507.0
59904.0,2,142272.0
23696.0,2,1192305.0
7968.0,2,2550887.0
44245.0,7,-520437.0
27552.0,3,-3444.0
844116.0,6,-361764.0
76752.0,3,-9594.0
3.0,1,44317.0
7506.0,9,-60048.0
16.56,2,5796.0
79.92,4,343656.0
69.98,2,132962.0
44358.0,10,-18802.0
6234648.0,7,-1191918.0
772.68,5,-57951.0
283.14,4,72358.0
635.96,4,1653496.0
118.99,1,333172.0
272.94,3,300234.0
15008.0,2,1135175.0
33088.0,4,-82968.0
80.98,1,179761.0
82.8,12,6624.0
21.36,2,2108303.0
62048.0,2,201656.0
29.61,9,133245.0
863928.0,9,863928.0
241.92,4,-56448.0
163.88,4,-81.94
3486.0,2,-27888.0
10584.0,7,-23814.0
440.91,9,1234548.0
5715.0,5,-47625.0
51968.0,2,743909.0
71976.0,3,215928.0
242352.0,3,-424116.0
221.92,5,77672.0
8448.0,2,2.64
29.52,4,144648.0
302.94,3,484704.0
142.36,2,384372.0
546.66,9,136665.0
212.13,3,148491.0
5248.0,2,5904.0
74416.0,2,-148832.0
6848.0,2,2.14
7996.0,1,-69965.0
8712.0,2,-19602.0
65.17,7,188993.0
14.62,2,2488915.0
173.24,4,17324.0
895.92,5,302373.0
130.71,3,39213.0
11.68,2,-559490.0
62.31,3,224316.0
852.0,1,-5964.0
36288.0,7,1865995.0
56568.0,2,-749526.0
